dataset,instance_id,image,on_dockerhub
swebench_full,django__django-12430,swebench/sweb.eval.x86_64.django_1776_django-12430,True
swebench_full,django__django-12431,swebench/sweb.eval.x86_64.django_1776_django-12431,True
swebench_full,django__django-12441,swebench/sweb.eval.x86_64.django_1776_django-12441,True
swebench_full,django__django-12453,swebench/sweb.eval.x86_64.django_1776_django-12453,True
swebench_full,django__django-12458,swebench/sweb.eval.x86_64.django_1776_django-12458,True
swebench_full,django__django-12464,swebench/sweb.eval.x86_64.django_1776_django-12464,True
swebench_full,django__django-12469,swebench/sweb.eval.x86_64.django_1776_django-12469,True
swebench_full,django__django-12470,swebench/sweb.eval.x86_64.django_1776_django-12470,True
swebench_full,django__django-12477,swebench/sweb.eval.x86_64.django_1776_django-12477,True
swebench_full,django__django-12484,swebench/sweb.eval.x86_64.django_1776_django-12484,True
swebench_full,django__django-12485,swebench/sweb.eval.x86_64.django_1776_django-12485,True
swebench_full,django__django-12486,swebench/sweb.eval.x86_64.django_1776_django-12486,True
swebench_full,django__django-12496,swebench/sweb.eval.x86_64.django_1776_django-12496,True
swebench_full,django__django-12497,swebench/sweb.eval.x86_64.django_1776_django-12497,True
swebench_full,django__django-12503,swebench/sweb.eval.x86_64.django_1776_django-12503,True
swebench_full,django__django-12504,swebench/sweb.eval.x86_64.django_1776_django-12504,True
swebench_full,django__django-12508,swebench/sweb.eval.x86_64.django_1776_django-12508,True
swebench_full,django__django-12513,swebench/sweb.eval.x86_64.django_1776_django-12513,True
swebench_full,django__django-12517,swebench/sweb.eval.x86_64.django_1776_django-12517,True
swebench_full,django__django-12518,swebench/sweb.eval.x86_64.django_1776_django-12518,True
swebench_full,django__django-12519,swebench/sweb.eval.x86_64.django_1776_django-12519,True
swebench_full,django__django-12532,swebench/sweb.eval.x86_64.django_1776_django-12532,True
swebench_full,django__django-12553,swebench/sweb.eval.x86_64.django_1776_django-12553,True
swebench_full,django__django-12556,swebench/sweb.eval.x86_64.django_1776_django-12556,True
swebench_full,django__django-12568,swebench/sweb.eval.x86_64.django_1776_django-12568,True
swebench_full,django__django-12588,swebench/sweb.eval.x86_64.django_1776_django-12588,True
swebench_full,django__django-12589,swebench/sweb.eval.x86_64.django_1776_django-12589,True
swebench_full,django__django-12591,swebench/sweb.eval.x86_64.django_1776_django-12591,True
swebench_full,django__django-12613,swebench/sweb.eval.x86_64.django_1776_django-12613,True
swebench_full,django__django-12627,swebench/sweb.eval.x86_64.django_1776_django-12627,True
swebench_full,django__django-12630,swebench/sweb.eval.x86_64.django_1776_django-12630,True
swebench_full,django__django-12663,swebench/sweb.eval.x86_64.django_1776_django-12663,True
swebench_full,django__django-12669,swebench/sweb.eval.x86_64.django_1776_django-12669,True
swebench_full,django__django-12671,swebench/sweb.eval.x86_64.django_1776_django-12671,True
swebench_full,django__django-12700,swebench/sweb.eval.x86_64.django_1776_django-12700,True
swebench_full,django__django-12708,swebench/sweb.eval.x86_64.django_1776_django-12708,True
swebench_full,django__django-12713,swebench/sweb.eval.x86_64.django_1776_django-12713,True
swebench_full,django__django-12733,swebench/sweb.eval.x86_64.django_1776_django-12733,True
swebench_full,django__django-12734,swebench/sweb.eval.x86_64.django_1776_django-12734,True
swebench_full,django__django-12741,swebench/sweb.eval.x86_64.django_1776_django-12741,True
swebench_full,django__django-12747,swebench/sweb.eval.x86_64.django_1776_django-12747,True
swebench_full,django__django-12748,swebench/sweb.eval.x86_64.django_1776_django-12748,True
swebench_full,django__django-12754,swebench/sweb.eval.x86_64.django_1776_django-12754,True
swebench_full,django__django-12771,swebench/sweb.eval.x86_64.django_1776_django-12771,True
swebench_full,django__django-12774,swebench/sweb.eval.x86_64.django_1776_django-12774,True
swebench_full,django__django-12796,swebench/sweb.eval.x86_64.django_1776_django-12796,True
swebench_full,django__django-12803,swebench/sweb.eval.x86_64.django_1776_django-12803,True
swebench_full,django__django-12821,swebench/sweb.eval.x86_64.django_1776_django-12821,True
swebench_full,django__django-12830,swebench/sweb.eval.x86_64.django_1776_django-12830,True
swebench_full,django__django-12851,swebench/sweb.eval.x86_64.django_1776_django-12851,True
swebench_full,django__django-12855,swebench/sweb.eval.x86_64.django_1776_django-12855,True
swebench_full,django__django-12856,swebench/sweb.eval.x86_64.django_1776_django-12856,True
swebench_full,django__django-12858,swebench/sweb.eval.x86_64.django_1776_django-12858,True
swebench_full,django__django-12869,swebench/sweb.eval.x86_64.django_1776_django-12869,True
swebench_full,django__django-12906,swebench/sweb.eval.x86_64.django_1776_django-12906,True
swebench_full,django__django-12908,swebench/sweb.eval.x86_64.django_1776_django-12908,True
swebench_full,django__django-12910,swebench/sweb.eval.x86_64.django_1776_django-12910,True
swebench_full,django__django-12912,swebench/sweb.eval.x86_64.django_1776_django-12912,True
swebench_full,django__django-12915,swebench/sweb.eval.x86_64.django_1776_django-12915,True
swebench_full,django__django-12928,swebench/sweb.eval.x86_64.django_1776_django-12928,True
swebench_full,django__django-12933,swebench/sweb.eval.x86_64.django_1776_django-12933,True
swebench_full,django__django-12936,swebench/sweb.eval.x86_64.django_1776_django-12936,True
swebench_full,django__django-12951,swebench/sweb.eval.x86_64.django_1776_django-12951,True
swebench_full,django__django-12953,swebench/sweb.eval.x86_64.django_1776_django-12953,True
swebench_full,django__django-12957,swebench/sweb.eval.x86_64.django_1776_django-12957,True
swebench_full,django__django-12961,swebench/sweb.eval.x86_64.django_1776_django-12961,True
swebench_full,django__django-12965,swebench/sweb.eval.x86_64.django_1776_django-12965,True
swebench_full,django__django-12973,swebench/sweb.eval.x86_64.django_1776_django-12973,True
swebench_full,django__django-12983,swebench/sweb.eval.x86_64.django_1776_django-12983,True
swebench_full,django__django-13012,swebench/sweb.eval.x86_64.django_1776_django-13012,True
swebench_full,django__django-13022,swebench/sweb.eval.x86_64.django_1776_django-13022,True
swebench_full,django__django-13023,swebench/sweb.eval.x86_64.django_1776_django-13023,True
swebench_full,django__django-13028,swebench/sweb.eval.x86_64.django_1776_django-13028,True
swebench_full,django__django-13030,swebench/sweb.eval.x86_64.django_1776_django-13030,True
swebench_full,django__django-13032,swebench/sweb.eval.x86_64.django_1776_django-13032,True
swebench_full,django__django-13033,swebench/sweb.eval.x86_64.django_1776_django-13033,True
swebench_full,django__django-13066,swebench/sweb.eval.x86_64.django_1776_django-13066,True
swebench_full,django__django-13077,swebench/sweb.eval.x86_64.django_1776_django-13077,True
swebench_full,django__django-13085,swebench/sweb.eval.x86_64.django_1776_django-13085,True
swebench_full,django__django-13089,swebench/sweb.eval.x86_64.django_1776_django-13089,True
swebench_full,django__django-13097,swebench/sweb.eval.x86_64.django_1776_django-13097,True
swebench_full,django__django-13109,swebench/sweb.eval.x86_64.django_1776_django-13109,True
swebench_full,django__django-13111,swebench/sweb.eval.x86_64.django_1776_django-13111,True
swebench_full,django__django-13112,swebench/sweb.eval.x86_64.django_1776_django-13112,True
swebench_full,django__django-13115,swebench/sweb.eval.x86_64.django_1776_django-13115,True
swebench_full,django__django-13118,swebench/sweb.eval.x86_64.django_1776_django-13118,True
swebench_full,django__django-13121,swebench/sweb.eval.x86_64.django_1776_django-13121,True
swebench_full,django__django-13128,swebench/sweb.eval.x86_64.django_1776_django-13128,True
swebench_full,django__django-13145,swebench/sweb.eval.x86_64.django_1776_django-13145,True
swebench_full,django__django-13158,swebench/sweb.eval.x86_64.django_1776_django-13158,True
swebench_full,django__django-13162,swebench/sweb.eval.x86_64.django_1776_django-13162,True
swebench_full,django__django-13165,swebench/sweb.eval.x86_64.django_1776_django-13165,True
swebench_full,django__django-13170,swebench/sweb.eval.x86_64.django_1776_django-13170,True
swebench_full,django__django-13192,swebench/sweb.eval.x86_64.django_1776_django-13192,True
swebench_full,django__django-13195,swebench/sweb.eval.x86_64.django_1776_django-13195,True
swebench_full,django__django-13199,swebench/sweb.eval.x86_64.django_1776_django-13199,True
swebench_full,django__django-13207,swebench/sweb.eval.x86_64.django_1776_django-13207,True
swebench_full,django__django-13212,swebench/sweb.eval.x86_64.django_1776_django-13212,True
swebench_full,django__django-13218,swebench/sweb.eval.x86_64.django_1776_django-13218,True
swebench_full,django__django-13220,swebench/sweb.eval.x86_64.django_1776_django-13220,True
swebench_full,django__django-13230,swebench/sweb.eval.x86_64.django_1776_django-13230,True
swebench_full,django__django-13233,swebench/sweb.eval.x86_64.django_1776_django-13233,True
swebench_full,django__django-13236,swebench/sweb.eval.x86_64.django_1776_django-13236,True
swebench_full,django__django-13237,swebench/sweb.eval.x86_64.django_1776_django-13237,True
swebench_full,django__django-13240,swebench/sweb.eval.x86_64.django_1776_django-13240,True
swebench_full,django__django-13250,swebench/sweb.eval.x86_64.django_1776_django-13250,True
swebench_full,django__django-13251,swebench/sweb.eval.x86_64.django_1776_django-13251,True
swebench_full,django__django-13265,swebench/sweb.eval.x86_64.django_1776_django-13265,True
swebench_full,django__django-13267,swebench/sweb.eval.x86_64.django_1776_django-13267,True
swebench_full,django__django-13279,swebench/sweb.eval.x86_64.django_1776_django-13279,True
swebench_full,django__django-13281,swebench/sweb.eval.x86_64.django_1776_django-13281,True
swebench_full,django__django-13287,swebench/sweb.eval.x86_64.django_1776_django-13287,True
swebench_full,django__django-13295,swebench/sweb.eval.x86_64.django_1776_django-13295,True
swebench_full,django__django-13297,swebench/sweb.eval.x86_64.django_1776_django-13297,True
swebench_full,django__django-13300,swebench/sweb.eval.x86_64.django_1776_django-13300,True
swebench_full,django__django-13301,swebench/sweb.eval.x86_64.django_1776_django-13301,True
swebench_full,django__django-13315,swebench/sweb.eval.x86_64.django_1776_django-13315,True
swebench_full,django__django-13321,swebench/sweb.eval.x86_64.django_1776_django-13321,True
swebench_full,django__django-13325,swebench/sweb.eval.x86_64.django_1776_django-13325,True
swebench_full,django__django-13341,swebench/sweb.eval.x86_64.django_1776_django-13341,True
swebench_full,django__django-13343,swebench/sweb.eval.x86_64.django_1776_django-13343,True
swebench_full,django__django-13344,swebench/sweb.eval.x86_64.django_1776_django-13344,True
swebench_full,django__django-13346,swebench/sweb.eval.x86_64.django_1776_django-13346,True
swebench_full,django__django-13347,swebench/sweb.eval.x86_64.django_1776_django-13347,True
swebench_full,django__django-13350,swebench/sweb.eval.x86_64.django_1776_django-13350,True
swebench_full,django__django-13354,swebench/sweb.eval.x86_64.django_1776_django-13354,True
swebench_full,django__django-13355,swebench/sweb.eval.x86_64.django_1776_django-13355,True
swebench_full,django__django-13363,swebench/sweb.eval.x86_64.django_1776_django-13363,True
swebench_full,django__django-13369,swebench/sweb.eval.x86_64.django_1776_django-13369,True
swebench_full,django__django-13371,swebench/sweb.eval.x86_64.django_1776_django-13371,True
swebench_full,django__django-13386,swebench/sweb.eval.x86_64.django_1776_django-13386,True
swebench_full,django__django-13401,swebench/sweb.eval.x86_64.django_1776_django-13401,True
swebench_full,django__django-13406,swebench/sweb.eval.x86_64.django_1776_django-13406,True
swebench_full,django__django-13410,swebench/sweb.eval.x86_64.django_1776_django-13410,True
swebench_full,django__django-13413,swebench/sweb.eval.x86_64.django_1776_django-13413,True
swebench_full,django__django-13417,swebench/sweb.eval.x86_64.django_1776_django-13417,True
swebench_full,django__django-13426,swebench/sweb.eval.x86_64.django_1776_django-13426,True
swebench_full,django__django-13431,swebench/sweb.eval.x86_64.django_1776_django-13431,True
swebench_full,django__django-13447,swebench/sweb.eval.x86_64.django_1776_django-13447,True
swebench_full,django__django-13448,swebench/sweb.eval.x86_64.django_1776_django-13448,True
swebench_full,django__django-13449,swebench/sweb.eval.x86_64.django_1776_django-13449,True
swebench_full,django__django-13454,swebench/sweb.eval.x86_64.django_1776_django-13454,True
swebench_full,django__django-13458,swebench/sweb.eval.x86_64.django_1776_django-13458,True
swebench_full,django__django-13460,swebench/sweb.eval.x86_64.django_1776_django-13460,True
swebench_full,django__django-13466,swebench/sweb.eval.x86_64.django_1776_django-13466,True
swebench_full,django__django-13484,swebench/sweb.eval.x86_64.django_1776_django-13484,True
swebench_full,django__django-13490,swebench/sweb.eval.x86_64.django_1776_django-13490,True
swebench_full,django__django-13495,swebench/sweb.eval.x86_64.django_1776_django-13495,True
swebench_full,django__django-13512,swebench/sweb.eval.x86_64.django_1776_django-13512,True
swebench_full,django__django-13513,swebench/sweb.eval.x86_64.django_1776_django-13513,True
swebench_full,django__django-13516,swebench/sweb.eval.x86_64.django_1776_django-13516,True
swebench_full,django__django-13528,swebench/sweb.eval.x86_64.django_1776_django-13528,True
swebench_full,django__django-13530,swebench/sweb.eval.x86_64.django_1776_django-13530,True
swebench_full,django__django-13537,swebench/sweb.eval.x86_64.django_1776_django-13537,True
swebench_full,django__django-13551,swebench/sweb.eval.x86_64.django_1776_django-13551,True
swebench_full,django__django-13553,swebench/sweb.eval.x86_64.django_1776_django-13553,True
swebench_full,django__django-13556,swebench/sweb.eval.x86_64.django_1776_django-13556,True
swebench_full,django__django-13560,swebench/sweb.eval.x86_64.django_1776_django-13560,True
swebench_full,django__django-13568,swebench/sweb.eval.x86_64.django_1776_django-13568,True
swebench_full,django__django-13569,swebench/sweb.eval.x86_64.django_1776_django-13569,True
swebench_full,django__django-13578,swebench/sweb.eval.x86_64.django_1776_django-13578,True
swebench_full,django__django-13585,swebench/sweb.eval.x86_64.django_1776_django-13585,True
swebench_full,django__django-13589,swebench/sweb.eval.x86_64.django_1776_django-13589,True
swebench_full,django__django-13590,swebench/sweb.eval.x86_64.django_1776_django-13590,True
